date;data_mean_global;data_mean_nh;data_mean_sh
1898-9-15;292.578460026521;290.446485255648;294.710434797394
1898-10-15;293.646918609896;292.592926462415;294.700910757378
1898-11-15;294.68154855184;294.508428779182;294.854668324499
1898-12-15;295.346491557574;295.783003252106;294.909979863043
1899-1-15;295.836768010065;296.641016032212;295.032519987918
1899-2-15;296.243164292422;297.321907526497;295.164421058347
1899-3-15;296.606923617051;297.986285778551;295.227561455551
1899-4-15;296.868785656505;298.539959204797;295.197612108213
1899-5-15;296.830796596359;298.455269738556;295.206323454162
1899-6-15;296.114946828299;296.947082717715;295.282810938884
1899-7-15;294.500188994674;293.68582111768;295.314556871669
1899-8-15;292.931739520593;290.664358274522;295.199120766664
1899-9-15;292.925762501616;290.801844070706;295.049680932526
1899-10-15;293.998202646656;292.953574067248;295.042831226064
1899-11-15;295.0369161942;294.874661341223;295.199171047177
1899-12-15;295.705788082836;296.153853233388;295.257722932285
1900-1-15;296.205963892744;297.023129884622;295.388797900865
1900-2-15;296.614809509124;297.706181330497;295.523437687751
1900-3-15;296.980286495298;298.371423726607;295.589149263989
1900-4-15;297.243354315959;298.924513988782;295.562194643137
1900-5-15;297.204653373023;298.835448819901;295.573857926145
1900-6-15;296.486728876377;297.319890939337;295.653566813417
1900-7-15;294.872528792264;294.056467760881;295.688589823647
1900-8-15;293.30758282747;291.040139554627;295.575026100314
1900-9-15;293.303980899347;291.182005655571;295.425956143123
1900-10-15;294.378459745199;293.338246385883;295.418673104516
1900-11-15;295.417432919119;295.262360163252;295.572505674985
1900-12-15;296.084199654158;296.540979236096;295.62742007222
1901-1-15;296.574428464023;297.398771518495;295.750085409551
1901-2-15;296.977942040138;298.076378330082;295.879505750194
1901-3-15;297.336868610416;298.734617453383;295.93911976745
1901-4-15;297.59254542876;299.279299645041;295.905791212479
1901-5-15;297.545069029364;299.179311104839;295.910826953889
1901-6-15;296.817623336671;297.651099570828;295.984147102513
1901-7-15;295.195870234821;294.378560006008;296.013180463635
1901-8-15;293.625832460331;291.358215503807;295.893449416855
1901-9-15;293.617446593405;291.496598813049;295.73829437376
1901-10-15;294.688231161259;293.650727978374;295.725734344143
1901-11-15;295.724033621731;295.573431593031;295.87463565043
1901-12-15;296.38808461672;296.850350851525;295.925818381914
1902-1-15;296.874561447502;297.702789520505;296.046333374499
1902-2-15;297.277497416508;298.379812648905;296.175182184112
1902-3-15;297.637506919953;299.039019997586;296.23599384232
1902-4-15;297.895805610999;299.5860292251;296.205581996899
1902-5-15;297.851919472589;299.488975077005;296.214863868173
1902-6-15;297.128839064123;297.964158635096;296.293519493149
1902-7-15;295.512695420288;294.697047618405;296.328343222171
1902-8-15;293.949271401492;291.6842667846;296.214276018385
1902-9-15;293.947418847618;291.830205354885;296.064632340351
1902-10-15;295.024508598818;293.991751543763;296.057265653872
1902-11-15;296.065810102202;295.921122817685;296.210497386719
1902-12-15;296.734134821505;297.203246689221;296.265022953788
1903-1-15;297.219284406526;298.051386184091;296.38718262896
1903-2-15;297.623766751575;298.730440782375;296.517092720775
1903-3-15;297.983801213263;299.390510279238;296.577092147288
1903-4-15;298.24051500903;299.937355634078;296.543674383982
1903-5-15;298.19454985626;299.840813667955;296.548286044565
1903-6-15;297.468789774195;298.316927530414;296.620652017976
1903-7-15;295.847111913485;295.0457019077;296.648521919271
1903-8-15;294.275343345632;292.022698771124;296.527987920139
1903-9-15;294.265118492173;292.158153807987;296.372083176359
1903-10-15;295.333553602058;294.308642763882;296.358464440233
1903-11-15;296.36705829233;296.227630610701;296.50648597396
1903-12-15;297.029069389997;297.501624767211;296.556514012783
1904-1-15;297.505130734188;298.336002873935;296.674258594441
1904-2-15;297.907607176824;299.012076152185;296.803138201464
1904-3-15;298.268246313307;299.672589164065;296.863903462549
1904-4-15;298.527648044484;300.223311466644;296.831984622325
1904-5-15;298.488067022395;300.13704878865;296.83908525614
1904-6-15;297.771167354011;298.628274257833;296.914060450189
1904-7-15;296.154640301906;295.365547327318;296.943733276493
1904-8-15;294.583441652837;292.340998640078;296.825884665596
1904-9-15;294.574667328419;292.475248790126;296.674085866712
1904-10-15;295.643871282324;294.623177379727;296.664565184921
1904-11-15;296.679126362543;296.540160835937;296.818091889149
1904-12-15;297.344342084549;297.815386743072;296.873297426025
1905-1-15;297.83285022274;298.669927619923;296.995772825557
1905-2-15;298.238842284497;299.350122775257;297.127561793736
1905-3-15;298.601874325325;300.013463007611;297.190285643039
1905-4-15;298.862656611801;300.565715074051;297.15959814955
1905-5-15;298.823236986796;300.479191561632;297.16728241196
1905-6-15;298.105675140576;298.968835111878;297.242515169274
1905-7-15;296.489106556049;295.705561528324;297.272651583775
1905-8-15;294.918808985731;292.68236400841;297.155253963052
1905-9-15;294.910863059277;292.81800666217;297.003719456385
1905-10-15;295.981290612578;294.967865237957;296.994715987198
1905-11-15;297.017951261242;296.887050514463;297.148852008021
1905-12-15;297.68479268792;298.164322103779;297.205263272061
1906-1-15;298.175910654428;299.021835279436;297.329986029421
1906-2-15;298.584592057509;299.704672614169;297.46451150085
1906-3-15;298.951200114502;300.371327260539;297.531072968465
1906-4-15;299.216572296607;300.92755204365;297.505592549563
1906-5-15;299.182085746444;300.844631745788;297.519539747101
1906-6-15;298.469866567734;299.337667625603;297.602065509864
1906-7-15;296.86042447148;296.081015063953;297.639833879007
1906-8-15;295.299011810275;293.068316062872;297.529707557678
1906-9-15;295.300016040961;293.214664681971;297.385367399951
1906-10-15;296.379615581725;295.375628501677;297.383602661773
1906-11-15;297.424977166679;297.305560047683;297.544394285676
1906-12-15;298.09966913426;298.592258234086;297.607080034435
1907-1-15;298.596527399356;299.455452192913;297.7376026058
1907-2-15;299.011121830433;300.14513507469;297.877108586175
1907-3-15;299.382582144869;300.817504262099;297.94766002764
1907-4-15;299.651714873981;301.378235413991;297.925194333971
1907-5-15;299.619803875706;301.29840306578;297.941204685633
1907-6-15;298.909134474048;299.793297895804;298.024971052291
1907-7-15;297.30080396689;296.536951664426;298.064656269355
1907-8-15;295.740193855536;293.523356344118;297.957031366955
1907-9-15;295.741274482071;293.668129064155;297.814419899987
1907-10-15;296.820413017899;295.827037703516;297.813788332282
1907-11-15;297.864686726076;297.754323905755;297.975049546397
1907-12-15;298.537677166627;299.037609396167;298.037744937087
1908-1-15;299.031665911349;299.895442480459;298.16788934224
1908-2-15;299.443708076185;300.580641623204;298.306774529167
1908-3-15;299.812379737409;301.24829851123;298.376460963589
1908-4-15;300.078556407574;301.804162935818;298.352949879331
1908-5-15;300.043624347124;301.719424868457;298.367823825792
1908-6-15;299.3299464722;300.209449214384;298.450443730016
1908-7-15;297.718649922745;296.9496904687;298.48760937679
1908-8-15;296.155197143196;293.934196939952;298.376197346441
1908-9-15;296.153700306574;294.077331466639;298.230069146509
1908-10-15;297.230600885449;296.234934942362;298.226266828536
1908-11-15;298.273081447695;298.161356701417;298.384806193974
1908-12-15;298.944817414702;299.444333548666;298.445301280738
1909-1-15;299.436254204561;300.29890184396;298.573606565162
1909-2-15;299.848660949831;300.985367928636;298.711953971025
1909-3-15;300.218731030922;301.65554485296;298.781917208883
1909-4-15;300.487228121996;302.215214875273;298.759241368719
1909-5-15;300.455916294531;302.136310900493;298.77552168857
1909-6-15;299.746756170574;300.633701265887;298.859811075262
1909-7-15;298.139135416445;297.379092492726;298.899178340163
1909-8-15;296.5782080573;294.36553512821;298.79088098639
1909-9-15;296.57948306662;294.510706853482;298.648259279759
1909-10-15;297.658907429525;296.669918033471;298.647896825579
1909-11-15;298.704037762794;298.597958890631;298.810116634957
1909-12-15;299.378602959751;299.883214108363;298.873991811139
1910-1-15;299.87322770919;300.741413550841;299.005041867539
1910-2-15;300.288177128149;301.430503007664;299.145851248634
1910-3-15;300.660282906237;302.102953669328;299.217612143145
1910-4-15;300.930142417077;302.664485050222;299.195799783933
1910-5-15;300.899979875596;302.58775221811;299.212207533083
1910-6-15;300.191698359244;301.087498312778;299.29589840571
1910-7-15;298.583668401453;297.833015716911;299.334321085996
1910-8-15;297.021053849301;294.816870113464;299.225237585138
1910-9-15;297.02059719975;294.959304798212;299.081889601289
1910-10-15;298.098121733459;297.115480567695;299.080762899222
1910-11-15;299.141683642444;299.040735184839;299.242632100048
1910-12-15;299.815281342579;300.324149414098;299.306413271061
1911-1-15;300.303486493873;301.170153065124;299.436819922622
1911-2-15;300.719858185174;301.860025689772;299.579690680575
1911-3-15;301.094997566033;302.535691966228;299.654303165838
1911-4-15;301.369101770364;303.103011597564;299.635191943163
1911-5-15;301.34623287351;303.03784490667;299.65462084035
1911-6-15;300.647253553968;301.553541575793;299.740965532143
1911-7-15;299.044486143778;298.307792551729;299.781179735827
1911-8-15;297.482405655163;295.289893075115;299.674918235212
1911-9-15;297.483451874658;295.430998197697;299.535905551619
1911-10-15;298.562062416979;297.584748074589;299.53937675937
1911-11-15;299.608160503827;299.50859781347;299.707723194184
1911-12-15;300.286411010046;300.794520708961;299.778301311131
1912-1-15;300.783523677779;301.65188666678;299.915160688778
1912-2-15;301.207613314049;302.349732441845;300.065494186254
1912-3-15;301.591288260219;303.034668248124;300.147908272314
1912-4-15;301.874400006651;303.612523246572;300.136276766729
1912-5-15;301.861983636972;303.560928039617;300.163039234327
1912-6-15;301.174190223199;302.092314849181;300.256065597217
1912-7-15;299.579710634087;298.857325178901;300.302096089272
1912-8-15;298.022513241233;295.843242400331;300.201784082134
1912-9-15;298.028254673217;295.987658865475;300.068850480959
1912-10-15;299.110459610765;298.143223096835;300.077696124694
1912-11-15;300.160034853774;300.068519728647;300.2515499789
1912-12-15;300.841928852193;301.357103560616;300.326754143771
1913-1-15;301.347324455436;302.227368904969;300.467280005903
1913-2-15;301.773896633001;302.928227308611;300.619565957392
1913-3-15;302.15872739782;303.614760250197;300.702694545444
1913-4-15;302.441619941232;304.192690166129;300.690549716334
1913-5-15;302.427492321105;304.13938280451;300.715601837699
1913-6-15;301.73675777068;302.667570717527;300.805944823833
1913-7-15;300.138910901148;299.427834470221;300.849987332075
1913-8-15;298.578144409747;296.407960856473;300.74832796302
1913-9-15;298.579648831461;296.545977439832;300.613320223091
1913-10-15;299.657248506827;298.69484699476;300.619650018895
1913-11-15;300.701798247748;300.613075106024;300.790521389473
1913-12-15;301.37832430947;301.894053718837;300.862594900104
1914-1-15;301.879473299112;302.758691059227;301.000255538996
1914-2-15;302.300337790971;303.451397825717;301.149277756224
1914-3-15;302.679513361408;304.129609234498;301.229417488317
1914-4-15;302.957080067464;304.699178220828;301.2149819141
1914-5-15;302.937510664364;304.636654892018;301.238366436709
1914-6-15;302.24151212524;303.155161160718;301.327863089762
1914-7-15;300.640228993571;299.910397353117;301.370060634024
1914-8-15;299.078052419145;296.891047904931;301.265056933359
1914-9-15;299.078641827941;297.030231192047;301.127052463836
1914-10-15;300.156208739191;299.181333723692;301.13108375469
1914-11-15;301.201114200151;301.102299525939;301.299928874363
1914-12-15;301.878215857809;302.385749038074;301.370682677544
1915-1-15;302.380603385789;303.253159391367;301.50804738021
1915-2-15;302.802684402464;303.948362633305;301.657006171622
1915-3-15;303.183556313776;304.629309102262;301.73780352529
1915-4-15;303.463461595836;305.201855383066;301.725067808605
1915-5-15;303.446242388546;305.141519248305;301.750965528786
1915-6-15;302.752745390836;303.661666059574;301.843824722099
1915-7-15;301.155724773158;300.421371851011;301.890077695304
1915-8-15;299.599606814936;297.41011462429;301.789099005582
1915-9-15;299.606209928877;297.557505185871;301.654914671883
1915-10-15;300.689985482039;299.717209546517;301.66276141756
1915-11-15;301.740578777867;301.646382449795;301.834775105939
1915-12-15;302.422484428638;302.936627315014;301.908341542263
1916-1-15;302.92485223028;303.801904400659;302.047800059901
1916-2-15;303.35028060268;304.50163416446;302.1989270409
1916-3-15;303.733892961715;305.186706860492;302.281079062937
1916-4-15;304.015663827154;305.762847102386;302.268480551922
1916-5-15;303.99991413947;305.706395533601;302.293432745338
1916-6-15;303.307371606829;304.230509686704;302.384233526955
1916-7-15;301.709414661345;300.990577282905;302.428252039785
1916-8-15;300.15044238223;297.975399527419;302.325485237041
1916-9-15;300.153852877771;298.118394254453;302.189311501089
1916-10-15;301.233894974891;300.272990971466;302.194798978315
1916-11-15;302.280829895512;302.197023325962;302.364636465063
1916-12-15;302.959466077123;303.482968696991;302.435963457255
1917-1-15;303.460303921602;304.347426680069;302.573181163136
1917-2-15;303.883285562219;305.044306164798;302.72226495964
1917-3-15;304.264867466056;305.726991722368;302.802743209744
1917-4-15;304.545122723095;306.301337380777;302.788908065413
1917-5-15;304.528432721368;306.243822273094;302.813043169642
1917-6-15;303.835244516696;304.767303129238;302.903185904154
1917-7-15;302.236361693972;301.526013194287;302.946710193657
1917-8-15;300.675914360033;298.50833735962;302.843491360446
1917-9-15;300.677396126338;298.648349256835;302.706442995841
1917-10-15;301.754747076821;300.799161946875;302.710332206768
1917-11-15;302.798105333252;302.718500263455;302.877710403048
1917-12-15;303.472087712152;303.998777014411;302.945398409893
1918-1-15;303.971809862091;304.865503034823;303.078116689359
1918-2-15;304.386522481508;305.553396784009;303.219648179007
1918-3-15;304.757398803982;306.224165796359;303.290631811605
1918-4-15;305.024586287315;306.783413171027;303.265759403602
1918-5-15;304.991437615475;306.705766269723;303.277108961228
1918-6-15;304.279508622959;305.205403115373;303.353614130545
1918-7-15;302.663755497708;301.943813924869;303.383697070547
1918-8-15;301.089235016964;298.911864190738;303.26660584319
1918-9-15;301.076523500026;299.037809796204;303.115237203848
1918-10-15;302.140907140387;301.176191156717;303.105623124058
1918-11-15;303.171912294753;303.083970670349;303.259853919157
1918-12-15;303.834266666561;304.352332106818;303.316201226304
1919-1-15;304.32651304381;305.212206804951;303.440819282668
1919-2-15;304.732659575836;305.889946327934;303.575372823738
1919-3-15;305.097482392822;306.55232146261;303.642643323034
1919-4-15;305.362117683189;307.105428946693;303.618806419686
1919-5-15;305.32831018047;307.021035506988;303.635584853952
1919-6-15;304.617907577403;305.513934465292;303.721880689513
1919-7-15;303.010678452161;302.258850830537;303.762506073785
1919-8-15;301.451582240868;299.248917791499;303.654246690237
1919-9-15;301.455247566794;299.398331482535;303.512163651052
1919-10-15;302.537501656491;301.562297004598;303.512706308384
1919-11-15;303.585432071537;303.495108644399;303.675755498676
1919-12-15;304.262427575519;304.784571904895;303.740283246144
1920-1-15;304.76455990937;305.656769340728;303.872350478012
1920-2-15;305.179632005564;306.347704427545;304.011559583584
1920-3-15;305.55007384328;307.019506125519;304.080641561041
1920-4-15;305.816619192496;307.577564381844;304.055674003148
1920-5-15;305.779658140873;307.491521153654;304.067795128092
1920-6-15;305.062054175474;305.9773844015;304.146723949447
1920-7-15;303.447506321035;302.713085034589;304.181927607482
1920-8-15;301.881885991082;299.694122193829;304.069649788335
1920-9-15;301.877137041766;299.832922588696;303.921351494837
1920-10-15;302.950391135928;301.986071775323;303.914710496534
1920-11-15;303.988208336373;303.907195562901;304.069221109845
1920-12-15;304.654126075573;305.182994388419;304.125257762727
1921-1-15;305.144289821239;306.038706640154;304.249873002323
1921-2-15;305.548472425842;306.714839967053;304.382104884632
1921-3-15;305.909268710879;307.372730948793;304.445806472965
1921-4-15;306.16817596482;307.91830078853;304.418051141109
1921-5-15;306.125100400335;307.820119896567;304.430080904102
1921-6-15;305.403038054072;306.294480518736;304.511595589408
1921-7-15;303.787873103295;303.027355669833;304.548390536758
1921-8-15;302.225358834672;300.015235873845;304.435481795499
1921-9-15;302.224576423421;300.161973800258;304.287179046584
1921-10-15;303.302838886;302.324394367893;304.281283404108
1921-11-15;304.345489712085;304.25479923369;304.436180190481
1921-12-15;305.015365736111;305.538231527206;304.492499945016
1922-1-15;305.510252519722;306.402969247111;304.617535792334
1922-2-15;305.915458241397;307.082871152356;304.748045330437
1922-3-15;306.275342681731;307.742061649367;304.808623714095
1922-4-15;306.53133229921;308.286039585677;304.776625012744
1922-5-15;306.481882707946;308.181035341065;304.782730074827
1922-6-15;305.750928962736;306.644509829071;304.857348096401
1922-7-15;304.12866943146;303.369962369328;304.887376493591
1922-8-15;302.561685547143;300.356390857788;304.766980236499
1922-9-15;302.555732724867;300.501330443782;304.610135005951
1922-10-15;303.629405386363;302.662975247207;304.59583552552
1922-11-15;304.667212686736;304.592629771145;304.741795602326
1922-12-15;305.331938045917;305.873835766234;304.790040325599
1923-1-15;305.824227913527;306.739300031742;304.909155795312
1923-2-15;306.224990607446;307.416254716295;305.033726498597
1923-3-15;306.581621278418;308.07294828364;305.090294273196
1923-4-15;306.836404096245;308.615250931765;305.057557260724
1923-5-15;306.786395728604;308.506763501259;305.066027955949
1923-6-15;306.056075231208;306.965808643168;305.146341819248
1923-7-15;304.440508173009;303.694500717331;305.186515628688
1923-8-15;302.886319921372;300.694204882797;305.078434959947
1923-9-15;302.893562590576;300.853310024776;304.933815156376
1923-10-15;303.981501652829;303.03080278541;304.932200520248
1923-11-15;305.032390036275;304.975506168696;305.089273903854
1923-12-15;305.707835392671;306.267782794729;305.147887990613
1924-1-15;306.208709596234;307.140430142391;305.276989050077
1924-2-15;306.614386381579;307.820583259129;305.408189504029
1924-3-15;306.972667017915;308.476479269409;305.468854766421
1924-4-15;307.225744879206;309.01341589022;305.438073868193
1924-5-15;307.168584680304;308.891683247058;305.44548611355
1924-6-15;306.426698943508;307.330952139542;305.522445747473
1924-7-15;304.800863474489;304.04537753725;305.556349411729
1924-8-15;303.238637506945;301.039559458648;305.437715555242
1924-9-15;303.235315069597;301.191100275208;305.279529863986
1924-10-15;304.311716588251;303.360661886653;305.262771289848
1924-11-15;305.34875080903;305.295500008521;305.40200160954
1924-12-15;306.007751273308;306.573719047785;305.441783498831
1925-1-15;306.491493797057;307.430579109053;305.552408485062
1925-2-15;306.877023953845;308.090953443532;305.663094464158
1925-3-15;307.214244149873;308.725344751889;305.703143547858
1925-4-15;307.446200950832;309.239369443583;305.65303245808
1925-5-15;307.366360428042;309.090466607819;305.642254248264
1925-6-15;306.601446560296;307.499867685821;305.703025434771
1925-7-15;304.958366085606;304.193478718298;305.723253452914
1925-8-15;303.385508904742;301.179283674957;305.591734134527
1925-9-15;303.372683653974;301.324114447433;305.421252860515
1925-10-15;304.4422306122;303.490286283188;305.394174941213
1925-11-15;305.473361368953;305.423110172347;305.523612565559
1925-12-15;306.126899708035;306.697979115765;305.555820300305
1926-1-15;306.610608140035;307.558456811265;305.662759468805
1926-2-15;306.992124142211;308.214793227169;305.769455057252
1926-3-15;307.326626699879;308.845201885793;305.808051513964
1926-4-15;307.558109110805;309.355428985743;305.760789235867
1926-5-15;307.477383206379;309.198192343097;305.756574069661
1926-6-15;306.712388243713;307.596472381244;305.828304106182
1926-7-15;305.078523489064;304.294737104386;305.862309873742
1926-8-15;303.524564519836;301.305258666531;305.74387037314
1926-9-15;303.53105203268;301.476043685966;305.586060379393
1926-10-15;304.621765353443;303.671050493882;305.572480213005
1926-11-15;305.672438155128;305.631733773082;305.713142537174
1926-12-15;306.342231157377;306.928458401849;305.756003912906
1927-1-15;306.834701440008;307.796068667505;305.873334212511
1927-2-15;307.225743773344;308.463894603344;305.987592943344
1927-3-15;307.566522240003;309.101853733503;306.031190746504
1927-4-15;307.800862666318;309.61507155695;305.986653775686
1927-5-15;307.717472687026;309.453014932791;305.981930441261
1927-6-15;306.945189218026;307.839858034426;306.050520401625
1927-7-15;305.304987932289;304.529038662923;306.080937201655
1927-8-15;303.746739588794;301.536089209057;305.957389968532
1927-9-15;303.74672435191;301.701646475247;305.791802228572
1927-10-15;304.830401123775;303.891461565651;305.7693406819
1927-11-15;305.872455292986;305.845730952891;305.899179633081
1927-12-15;306.532006148799;307.132911198797;305.931101098801
1928-1-15;307.013533468711;307.988344556505;306.038722380916
1928-2-15;307.39329045705;308.643645724168;306.142935189932
1928-3-15;307.723524395097;309.269176622479;306.177872167715
1928-4-15;307.949007933887;309.770585533917;306.127430333856
1928-5-15;307.857524364275;309.595342062496;306.119706666055
1928-6-15;307.078755010499;307.968741813487;306.18876820751
1928-7-15;305.437986823305;304.654543645722;306.221430000887
1928-8-15;303.885176686848;301.670391705043;306.099961668654
1928-9-15;303.891680108194;301.846254167233;305.937106049154
1928-10-15;304.983588875499;304.048620929501;305.918556821497
1928-11-15;306.033669071552;306.015572751695;306.05176539141
1928-12-15;306.700062694402;307.312842242166;306.087283146638
1929-1-15;307.179589311367;308.161071515801;306.198107106932
1929-2-15;307.56420157974;308.822403175427;306.305999984053
1929-3-15;307.898461696996;309.453370325082;306.343553068911
1929-4-15;308.126583284722;309.959216794055;306.293949775388
1929-5-15;308.036474054871;309.78792771711;306.285020392633
1929-6-15;307.257442808994;308.164325193099;306.350560424888
1929-7-15;305.613371126951;304.847081996798;306.379660257104
1929-8-15;304.054369153123;301.853257128906;306.25548117734
1929-9-15;304.053772223699;302.018382411214;306.089162036183
1929-10-15;305.137626075654;304.208863083328;306.066389067981
1929-11-15;306.179581094237;306.163735804028;306.195426384447
1929-12-15;306.838320186206;307.449910803333;306.226729569079
1930-1-15;307.313544917251;308.293395233977;306.333694600525
1930-2-15;307.691873938726;308.945755484171;306.437992393281
1930-3-15;308.020758320375;309.568583617945;306.472933022805
1930-4-15;308.244793778199;310.067456119299;306.422131437098
1930-5-15;308.152051253642;309.89039625989;306.413706247393
1930-6-15;307.372081321694;308.262500210669;306.481662432718
1930-7-15;305.729184288266;304.944572654369;306.513795922162
1930-8-15;304.173374378719;301.953812844404;306.392935913034
1930-9-15;304.177306806435;302.123390289181;306.23122332369
1930-10-15;305.266995137178;304.319690404979;306.214299869377
1930-11-15;306.315760020466;306.281397215419;306.350122825514
1930-12-15;306.982064458463;307.574997399511;306.389131517414
1931-1-15;307.472965089357;308.440348554332;306.505581624382
1931-2-15;307.858849149552;309.100167267346;306.617531031757
1931-3-15;308.194712670572;309.728982751334;306.660442589811
1931-4-15;308.425537930497;310.232168856261;306.618907004732
1931-5-15;308.337212915779;310.054075111779;306.62035071978
1931-6-15;307.560238178429;308.421132584089;306.699343772768
1931-7-15;305.925347949681;305.107400389876;306.743295509486
1931-8-15;304.383147434384;302.133483331146;306.632811537623
1931-9-15;304.399920432763;302.31972833271;306.480112532817
1931-10-15;305.503031202488;304.534018658291;306.472043746685
1931-11-15;306.563604869404;306.512569904586;306.614639834223
1931-12-15;307.239217821;307.818555186327;306.659880455673
1932-1-15;307.738721958445;308.694326236151;306.78311768074
1932-2-15;308.129067372806;309.359213293657;306.898921451955
1932-3-15;308.467286975544;309.989996527714;306.944577423374
1932-4-15;308.698856524153;310.491888183763;306.905824864544
1932-5-15;308.607300309921;310.305216599529;306.909384020314
1932-6-15;307.824304410304;308.658026329016;306.990582491591
1932-7-15;306.188113026942;305.340068302462;307.036157751422
1932-8-15;304.650390066329;302.376135336498;306.924644796161
1932-9-15;304.670737063709;302.57212088785;306.769353239568
1932-10-15;305.778421646917;304.797975201858;306.758868091975
1932-11-15;306.842529534933;306.787571047244;306.897488022622
1932-12-15;307.520052988301;308.100799064508;306.939306912094
1933-1-15;308.014679003047;308.969000173141;307.060357832954
1933-2-15;308.406192285154;309.637383506429;307.175001063879
1933-3-15;308.746554955339;310.272366766833;307.220743143844
1933-4-15;308.981688213128;310.77942898409;307.183947442166
1933-5-15;308.89478249465;310.598112600044;307.191452389256
1933-6-15;308.117997676187;308.957052683538;307.278942668835
1933-7-15;306.491221901062;305.648753549163;307.333690252962
1933-8-15;304.96588104392;302.698623423427;307.233138664412
1933-9-15;304.999227439985;302.909209112156;307.089245767814
1933-10-15;306.120521047426;305.150497811947;307.090544282906
1933-11-15;307.19776462188;307.155196577668;307.240332666092
1933-12-15;307.887264351696;308.481774071;307.292754632392
1934-1-15;308.394851639442;309.365694163527;307.424009115357
1934-2-15;308.794515942902;310.042921718071;307.546110167734
1934-3-15;309.14048360586;310.683678588008;307.597288623713
1934-4-15;309.37854289945;311.192965613547;307.564120185353
1934-5-15;309.290245385593;311.007812780831;307.572677990355
1934-6-15;308.508109127727;309.357438902857;307.658779352598
1934-7-15;306.876400176453;306.042016497253;307.710783855652
1934-8-15;305.347743927189;303.089802611616;307.605685242763
1934-9-15;305.376512456293;303.297389924435;307.455634988152
1934-10-15;306.493610523062;305.536496664638;307.450724381486
1934-11-15;307.566607648786;307.539236735048;307.593978562523
1934-12-15;308.252143790846;308.862990405973;307.641297175718
1935-1-15;308.755687870263;309.741282569651;307.770093170874
1935-2-15;309.154942792371;310.417715972432;307.892169612311
1935-3-15;309.503861669675;311.060706486242;307.947016853109
1935-4-15;309.749223867263;311.57602700861;307.922420725916
1935-5-15;309.672616656027;311.400189027029;307.945044285024
1935-6-15;308.907567988079;309.763564338473;308.051571637685
1935-7-15;307.300280587167;306.471344755345;308.12921641899
1935-8-15;305.802725791141;303.55217959798;308.053271984302
1935-9-15;305.866032305113;303.796472855341;307.935591754885
1935-10-15;307.020732242238;306.075624816027;307.965839668449
1935-11-15;308.132704154072;308.119956959963;308.145451348181
1935-12-15;308.857383621805;309.484742950465;308.230024293145
1936-1-15;309.399941259605;310.403389548172;308.396492971038
1936-2-15;309.836122867964;311.117717444158;308.55452829177
1936-3-15;310.219670976407;311.795945022244;308.643396930569
1936-4-15;310.496667560402;312.342910868945;308.650424251859
1936-5-15;310.446969107239;312.192796228424;308.701141986053
1936-6-15;309.703717768049;310.575741875979;308.831693660118
1936-7-15;308.115606093593;307.301414051547;308.929798135639
1936-8-15;306.635047320975;304.400035739889;308.870058902061
1936-9-15;306.710813865839;304.657818554397;308.763809177282
1936-10-15;307.874186693291;306.946970808273;308.801402578308
1936-11-15;308.990367239611;308.997027129157;308.983707350065
1936-12-15;309.714640295554;310.362134490268;309.067146100839
1937-1-15;310.258607277658;311.287230906129;309.229983649186
1937-2-15;310.685009408027;311.991701850438;309.378316965616
1937-3-15;311.054244172435;312.654530634593;309.453957710277
1937-4-15;311.313165082855;313.180663969121;309.445666196588
1937-5-15;311.239506517772;313.000482419691;309.478530615852
1937-6-15;310.467808103036;311.345957639664;309.589658566408
1937-7-15;308.8545587032;308.040840108174;309.668277298225
1937-8-15;307.353579496737;305.119929849515;309.587229143959
1937-9-15;307.4072158954;305.357139408582;309.457292382218
1937-10-15;308.549016674737;307.62711060058;309.470922748894
1937-11-15;309.642458177113;309.657345680513;309.627570673713
1937-12-15;310.342573881296;310.999007656323;309.686140106268
1938-1-15;310.861953665811;311.897251140078;309.826656191544
1938-2-15;311.2640412842;312.575278131799;309.952804436602
1938-3-15;311.610453660451;313.212230958834;310.008676362067
1938-4-15;311.849228105578;313.713631903806;309.984824307351
1938-5-15;311.756629857834;313.506853453202;310.006406262467
1938-6-15;310.968898115746;311.825964184023;310.111832047469
1938-7-15;309.349205209116;308.510412376273;310.187998041958
1938-8-15;307.851510850555;305.598042067143;310.104979633967
1938-9-15;307.911097370298;305.847069652082;309.975125088513
1938-10-15;309.062421965279;308.133197276296;309.991646654263
1938-11-15;310.166208642078;310.180893141064;310.151524143091
1938-12-15;310.87608973;311.537413765591;310.214765694409
1939-1-15;311.4046325844;312.447395497862;310.361869670938
1939-2-15;311.814234206901;313.135432969652;310.49303544415
1939-3-15;312.166706345176;313.780068055889;310.553344634463
1939-4-15;312.410017047096;314.286178555685;310.533855538506
1939-5-15;312.317853315261;314.077103294364;310.558603336159
1939-6-15;311.526934265344;312.387766554032;310.666101976656
1939-7-15;309.906676317294;309.069436245823;310.743916388764
1939-8-15;308.411995451836;306.163660482505;310.660330421168
1939-9-15;308.472350231679;306.417616928493;310.527083534865
1939-10-15;309.623913035745;308.708866575989;310.538959495502
1939-11-15;310.725660953342;310.759864279021;310.691457627662
1939-12-15;311.430757258145;312.115028118859;310.746486397432
1940-1-15;311.95260888219;313.019369402512;310.885848361868
1940-2-15;312.35346857763;313.699637240788;311.007299914472
1940-3-15;312.696193332162;314.334670153883;311.057716510441
